continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,CAN,Canada,2020,6,0,2020-06-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,1,2020-06-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,2,2020-06-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,3,2020-06-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,4,2020-06-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,5,2020-06-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,6,2020-06-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,0,2020-06-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,1,2020-06-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,2,2020-06-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,3,2020-06-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,4,2020-06-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,5,2020-06-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,6,2020-06-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,0,2020-06-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,1,2020-06-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,2,2020-06-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,3,2020-06-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,4,2020-06-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,5,2020-06-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,6,2020-06-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,0,2020-06-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,1,2020-06-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,2,2020-07-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,3,2020-07-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,4,2020-07-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,5,2020-07-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,6,2020-07-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,0,2020-07-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,1,2020-07-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,2,2020-07-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,3,2020-07-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,4,2020-07-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,5,2020-07-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,6,2020-07-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,0,2020-07-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,1,2020-07-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,2,2020-07-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,3,2020-07-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,4,2020-07-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,5,2020-07-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,6,2020-07-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,0,2020-07-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,1,2020-07-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,2,2020-07-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,3,2020-07-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,7,4,2020-07-24,44017.591,0.5,82.43,0.929
